date,location_id,city,location_type,daily_revenue,daily_profit,daily_items_sold
2022-07-08,LOC_019,New York,Airport,14685.352820204873,9172.152482334051,1515
2022-07-08,LOC_020,New York,Food Court,7406.043328514734,4623.658610780787,748
2022-07-08,LOC_021,Chicago,Standalone,1495.6432345096055,939.7222041953117,158
2022-07-08,LOC_022,Chicago,Mall,7326.863066353805,4560.280324218947,770
2022-07-08,LOC_023,Houston,Standalone,1890.7447208926965,1164.9603635767264,187
2022-07-08,LOC_024,New York,Airport,15403.772184261039,9670.632244275992,1578
2022-07-08,LOC_025,New York,Standalone,3536.4699808923892,2190.8012898296906,357
2022-07-08,LOC_026,Chicago,Standalone,2109.812242040172,1320.4737795572441,215
2022-07-08,LOC_027,Chicago,Standalone,1650.3409781604166,1023.2639212421608,178
2022-07-08,LOC_028,Los Angeles,Mall,6897.530854832073,4340.427260246035,712
2022-07-08,LOC_029,New York,Street,4108.492604872922,2551.929250708843,435
2022-07-08,LOC_030,Chicago,Mall,4493.876407869525,2787.812269048027,434
2022-07-08,LOC_031,Los Angeles,Mall,5462.2191120533635,3433.4063776565526,568
2022-07-08,LOC_032,Houston,Food Court,5758.785178236105,3611.5980514556795,611
2022-07-08,LOC_033,Houston,Food Court,8026.142946548146,4990.66147262467,826
2022-07-08,LOC_034,Los Angeles,Food Court,8323.155477805727,5220.488167863998,855
2022-07-08,LOC_035,Chicago,Street,3528.087323944875,2221.278239073233,359
2022-07-08,LOC_036,Chicago,Mall,7180.998276575548,4553.794653471398,709
2022-07-08,LOC_037,Miami,Street,2595.5987821400054,1641.1175334254617,266
2022-07-08,LOC_038,Miami,Street,4835.56157180975,3028.6676792221006,511
2022-07-08,LOC_039,Los Angeles,Airport,15194.032959595332,9561.077981477869,1591
2022-07-08,LOC_040,Houston,Food Court,10451.73557697494,6494.168280753983,1058
2022-07-08,LOC_041,Miami,Street,1538.8114026784244,977.6707233841937,150
2022-07-08,LOC_042,Chicago,Mall,4797.467700853398,3009.503697816514,496
2022-07-08,LOC_043,Los Angeles,Mall,6822.891904904896,4297.784744432906,686
2022-07-08,LOC_044,Chicago,Airport,12855.885751407182,8032.766477086638,1328
2022-07-08,LOC_045,Chicago,Mall,4837.0676616760275,3057.7305424957194,512
2022-07-08,LOC_046,Los Angeles,Standalone,857.6194947705409,529.7632959165128,85
2022-07-08,LOC_047,Chicago,Street,3171.320814038295,2001.3898447694803,343
2022-07-08,LOC_048,Houston,Airport,14410.550618674251,9045.401943905943,1476
2022-07-08,LOC_049,Houston,Street,3106.3753844055145,1930.7151129097992,320
2022-07-08,LOC_050,Chicago,Street,3671.489458394353,2311.823130193491,387
2022-07-09,LOC_001,New York,Mall,6526.837002418932,4083.901722049379,677
2022-07-09,LOC_002,Chicago,Street,4187.7147849136745,2608.2977064414176,418
2022-07-09,LOC_003,Los Angeles,Street,3610.1946131479535,2243.039574275069,369
2022-07-09,LOC_004,New York,Standalone,2431.2611460250396,1526.8998444604244,256
2022-07-09,LOC_005,New York,Standalone,3015.6039293958816,1876.3702239865856,297
2022-07-09,LOC_006,Houston,Mall,7546.567656184302,4668.748283215588,773
2022-07-09,LOC_007,New York,Mall,8420.594636772728,5269.761289345905,896
2022-07-09,LOC_008,Los Angeles,Street,2150.295333069776,1349.9058411676367,231
2022-07-09,LOC_009,Miami,Standalone,3197.5929779074067,1994.188491239847,321
2022-07-09,LOC_010,New York,Standalone,3103.887616814698,1957.0548964807556,323
2022-07-09,LOC_011,Los Angeles,Standalone,1964.1476641669483,1201.8720444212079,194
2022-07-09,LOC_012,Houston,Street,5294.198234827411,3323.1689880857707,537
2022-07-09,LOC_013,Houston,Standalone,2690.424451008359,1686.7222660686666,271
2022-07-09,LOC_014,Chicago,Mall,7867.346835488219,4988.0866822408625,808
2022-07-09,LOC_015,Los Angeles,Airport,12126.036070217771,7564.586996643425,1245
2022-07-09,LOC_016,Chicago,Food Court,19150.464525885804,11974.217565202804,1942
2022-07-09,LOC_017,Los Angeles,Street,4461.677648354313,2761.328897583882,452
2022-07-09,LOC_018,Chicago,Mall,10286.871574928478,6433.286158761398,1050
2022-07-09,LOC_019,New York,Airport,14067.491145627082,8841.244796846604,1422
2022-07-09,LOC_020,New York,Food Court,9502.759723394101,5943.389845128876,969
2022-07-09,LOC_021,Chicago,Standalone,1189.7791003728373,738.6354963206486,119
2022-07-09,LOC_022,Chicago,Mall,10108.2036947734,6366.073723038493,990
2022-07-09,LOC_023,Houston,Standalone,2740.4878256926586,1721.0487328018266,274
2022-07-09,LOC_024,New York,Airport,23298.932840308866,14520.734606464077,2356
2022-07-09,LOC_025,New York,Standalone,5319.290951525871,3330.9065109668736,554
2022-07-09,LOC_026,Chicago,Standalone,2409.075617114725,1520.968071213849,242
2022-07-09,LOC_027,Chicago,Standalone,3132.1147234245677,1986.2227071801567,320
2022-07-09,LOC_028,Los Angeles,Mall,6667.42611538792,4104.88767555851,681
2022-07-09,LOC_029,New York,Street,4542.0073229549425,2815.070893189228,484
2022-07-09,LOC_030,Chicago,Mall,7059.252602164784,4454.694623338607,726
2022-07-09,LOC_031,Los Angeles,Mall,6118.377084536133,3855.2925898191943,627
2022-07-09,LOC_032,Houston,Food Court,7571.926877686241,4759.485298348364,797
2022-07-09,LOC_033,Houston,Food Court,7087.816883933245,4398.8675869294875,722
2022-07-09,LOC_034,Los Angeles,Food Court,13675.61805031845,8550.272486630352,1360
2022-07-09,LOC_035,Chicago,Street,4520.857273439075,2840.390056752605,450
2022-07-09,LOC_036,Chicago,Mall,11383.270716540557,7067.507906270262,1166
2022-07-09,LOC_037,Miami,Street,4053.707385184884,2553.905345505707,418
2022-07-09,LOC_038,Miami,Street,7828.208326973462,4930.444198023018,805
2022-07-09,LOC_039,Los Angeles,Airport,19022.440920919467,11971.308317110437,1965
2022-07-09,LOC_040,Houston,Food Court,11599.345483941415,7206.001130621851,1175
2022-07-09,LOC_041,Miami,Street,2026.961395744447,1278.590871243051,203
2022-07-09,LOC_042,Chicago,Mall,8579.890340774215,5389.915069378892,879
2022-07-09,LOC_043,Los Angeles,Mall,6462.915777398987,4080.1244329319807,678
2022-07-09,LOC_044,Chicago,Airport,19316.079496559174,11996.089627703046,1974
2022-07-09,LOC_045,Chicago,Mall,7026.743329321156,4424.110034623583,729
2022-07-09,LOC_046,Los Angeles,Standalone,1753.61597072974,1083.2861664404018,170
2022-07-09,LOC_047,Chicago,Street,6683.244451142148,4209.678600417399,680
2022-07-09,LOC_048,Houston,Airport,23683.56957623078,14814.333809402011,2449
2022-07-09,LOC_049,Houston,Street,5142.5446055712655,3164.332410426956,505
2022-07-09,LOC_050,Chicago,Street,5498.8335917408795,3444.6621707556947,583
2022-07-10,LOC_001,New York,Mall,10838.370832590594,6808.814611377404,1116
2022-07-10,LOC_002,Chicago,Street,5780.745029354941,3645.9622420326823,590
2022-07-10,LOC_003,Los Angeles,Street,5155.967607152781,3267.76973338583,510
2022-07-10,LOC_004,New York,Standalone,3254.6752317856217,2053.7756721838114,325
2022-07-10,LOC_005,New York,Standalone,3551.164550280906,2235.677311809821,352
2022-07-10,LOC_006,Houston,Mall,6093.297498427472,3878.978095230145,634
2022-07-10,LOC_007,New York,Mall,7500.354184819941,4667.886316382185,774
2022-07-10,LOC_008,Los Angeles,Street,2243.3633707463664,1391.0615472379152,222
2022-07-10,LOC_009,Miami,Standalone,1899.584188981822,1192.6029776054338,186
2022-07-10,LOC_010,New York,Standalone,2133.381566990216,1333.185002833476,208
2022-07-10,LOC_011,Los Angeles,Standalone,2479.7506724416476,1542.5347754694158,235
2022-07-10,LOC_012,Houston,Street,5533.331878578558,3504.9932695724624,569
2022-07-10,LOC_013,Houston,Standalone,2011.0710467709196,1275.4825836783632,216
2022-07-10,LOC_014,Chicago,Mall,8015.203628793764,5047.720538859418,827
2022-07-10,LOC_015,Los Angeles,Airport,16059.209214804772,10040.368870065324,1641
2022-07-10,LOC_016,Chicago,Food Court,19275.504694314783,12113.11625060948,1946
2022-07-10,LOC_017,Los Angeles,Street,6779.307194473368,4238.356863942692,688
2022-07-10,LOC_018,Chicago,Mall,8390.866753613174,5252.405519082411,860
2022-07-10,LOC_019,New York,Airport,20096.949617720835,12529.260996977071,2056
2022-07-10,LOC_020,New York,Food Court,13417.304346924517,8401.024970460381,1386
2022-07-10,LOC_021,Chicago,Standalone,1610.5103299368545,1009.6884054995613,157
2022-07-10,LOC_022,Chicago,Mall,7738.524591073642,4861.123963483979,788
2022-07-10,LOC_023,Houston,Standalone,2671.4925598069553,1673.1970921046632,262
2022-07-10,LOC_024,New York,Airport,24331.495836150185,15298.003614561827,2495
2022-07-10,LOC_025,New York,Standalone,5224.074122638659,3228.2676765081856,524
2022-07-10,LOC_026,Chicago,Standalone,2350.2650813473656,1469.6834729430998,249
2022-07-10,LOC_027,Chicago,Standalone,2797.4309295240932,1762.4870672775553,277
2022-07-10,LOC_028,Los Angeles,Mall,11764.803521822056,7323.788947433349,1166
2022-07-10,LOC_029,New York,Street,4936.875569897536,3096.7478012250454,495
2022-07-10,LOC_030,Chicago,Mall,4535.941812809163,2838.045188571426,457
2022-07-10,LOC_031,Los Angeles,Mall,6443.626038819432,4066.2196248607306,664
2022-07-10,LOC_032,Houston,Food Court,5944.148394801454,3728.8542388221695,615
2022-07-10,LOC_033,Houston,Food Court,11168.89449699722,6938.450203010456,1127
2022-07-10,LOC_034,Los Angeles,Food Court,9881.907913359364,6160.087599350309,986
2022-07-10,LOC_035,Chicago,Street,5400.735609797363,3412.290340845361,555
2022-07-10,LOC_036,Chicago,Mall,8165.336251467965,5065.568189662237,821
2022-07-10,LOC_037,Miami,Street,3319.9678762421954,2052.868788366823,338
2022-07-10,LOC_038,Miami,Street,8203.540992884016,5092.700988640182,818
2022-07-10,LOC_039,Los Angeles,Airport,16258.363133550763,10195.30892092623,1698
2022-07-10,LOC_040,Houston,Food Court,14386.095636448174,9001.196979739743,1476
2022-07-10,LOC_041,Miami,Street,1782.7865900475038,1091.891534253165,175
2022-07-10,LOC_042,Chicago,Mall,5932.0161169470675,3702.1388694553707,614
2022-07-10,LOC_043,Los Angeles,Mall,7805.091518117869,4927.7537085774375,776
2022-07-10,LOC_044,Chicago,Airport,16407.54941385264,10216.38334596509,1712
2022-07-10,LOC_045,Chicago,Mall,9986.127962352655,6307.530830018587,1007
2022-07-10,LOC_046,Los Angeles,Standalone,1389.7518326205868,883.8039718488077,149
2022-07-10,LOC_047,Chicago,Street,5839.561198677867,3657.184122114522,597
2022-07-10,LOC_048,Houston,Airport,25729.411677219712,16094.474111469102,2651
2022-07-10,LOC_049,Houston,Street,4349.980438975112,2750.233330527769,433
2022-07-10,LOC_050,Chicago,Street,6262.779021491225,3878.643518285919,629
2022-07-11,LOC_001,New York,Mall,5751.010284587546,3567.8374525912845,588
2022-07-11,LOC_002,Chicago,Street,3174.3754149283527,2015.374557680955,328
2022-07-11,LOC_003,Los Angeles,Street,2252.1005316373385,1416.3450621997426,229
2022-07-11,LOC_004,New York,Standalone,2275.8874769322597,1398.4018096551483,230
2022-07-11,LOC_005,New York,Standalone,2858.084987631173,1774.9175691591163,288
2022-07-11,LOC_006,Houston,Mall,3391.2926762476,2131.5167230041643,345
2022-07-11,LOC_007,New York,Mall,4850.241042891031,3019.0755638018527,495
2022-07-11,LOC_008,Los Angeles,Street,2599.6418710278717,1621.4200980589198,257
2022-07-11,LOC_009,Miami,Standalone,1481.0243672724773,929.1284096745978,150
2022-07-11,LOC_010,New York,Standalone,2888.5200197750623,1816.6309384520014,295
2022-07-11,LOC_011,Los Angeles,Standalone,1793.330685026827,1129.2704398341189,187
2022-07-11,LOC_012,Houston,Street,2887.676903297568,1803.579908329821,295
2022-07-11,LOC_013,Houston,Standalone,1261.6004383567397,788.0274330014046,142
2022-07-11,LOC_014,Chicago,Mall,3190.5827680150305,1993.9035129530976,331
2022-07-11,LOC_015,Los Angeles,Airport,7388.78252953518,4629.9198269217895,781
2022-07-11,LOC_016,Chicago,Food Court,9377.134895760559,5824.552529073926,914
2022-07-11,LOC_017,Los Angeles,Street,3882.774016694059,2443.7250613105657,394
2022-07-11,LOC_018,Chicago,Mall,5683.261672794112,3546.310545993878,566
2022-07-11,LOC_019,New York,Airport,9695.62594477987,6074.802059195283,1001
2022-07-11,LOC_020,New York,Food Court,8930.070379258084,5549.470077834331,918
2022-07-11,LOC_021,Chicago,Standalone,1081.1663026999088,672.4525293069204,109
2022-07-11,LOC_022,Chicago,Mall,4730.2668176822835,2962.9747661544616,489
2022-07-11,LOC_023,Houston,Standalone,1696.867263622667,1035.0631474785164,173
2022-07-11,LOC_024,New York,Airport,19332.858066986762,12036.494529376696,1999
2022-07-11,LOC_025,New York,Standalone,3738.9255984595766,2331.392986233324,381
2022-07-11,LOC_026,Chicago,Standalone,1885.3177377565296,1174.4434976557502,199
2022-07-11,LOC_027,Chicago,Standalone,3243.0589759570803,2005.1711271259182,330
2022-07-11,LOC_028,Los Angeles,Mall,6527.390909230384,4068.2469232151293,652
2022-07-11,LOC_029,New York,Street,3908.8290911122676,2452.2977507241603,423
2022-07-11,LOC_030,Chicago,Mall,5682.534191496651,3556.867784335471,555
2022-07-11,LOC_031,Los Angeles,Mall,5884.051305115393,3692.12199962603,595
2022-07-11,LOC_032,Houston,Food Court,6658.585216443426,4152.741969347451,661
2022-07-11,LOC_033,Houston,Food Court,7755.076075001051,4830.7197000834285,775
2022-07-11,LOC_034,Los Angeles,Food Court,8236.505132908818,5137.706176991282,838
2022-07-11,LOC_035,Chicago,Street,3687.4445785432313,2304.266588075825,387
2022-07-11,LOC_036,Chicago,Mall,7681.578951274647,4776.0249776589535,769
2022-07-11,LOC_037,Miami,Street,1845.44886067752,1160.1544784096952,203
2022-07-11,LOC_038,Miami,Street,4960.1718958507245,3112.1392213897534,495
2022-07-11,LOC_039,Los Angeles,Airport,15872.109701906951,9894.624813175633,1623
2022-07-11,LOC_040,Houston,Food Court,9127.575911877615,5726.302418897784,914
2022-07-11,LOC_041,Miami,Street,1113.5282173612854,704.3189457378925,114
2022-07-11,LOC_042,Chicago,Mall,3952.271481041464,2479.964391708423,400
2022-07-11,LOC_043,Los Angeles,Mall,6210.825961864551,3878.2913279674435,619
2022-07-11,LOC_044,Chicago,Airport,15071.365029196426,9427.24080247722,1543
2022-07-11,LOC_045,Chicago,Mall,8915.760749498666,5594.754701699895,911
2022-07-11,LOC_046,Los Angeles,Standalone,902.7194044004693,569.7515505815012,101
2022-07-11,LOC_047,Chicago,Street,4906.347529174748,3031.885760478827,500
2022-07-11,LOC_048,Houston,Airport,12805.354128650972,7976.655540099121,1304
2022-07-11,LOC_049,Houston,Street,2846.7125344133656,1775.9737827223719,292
2022-07-11,LOC_050,Chicago,Street,2615.6076731908047,1654.305413337434,277
2022-07-12,LOC_001,New York,Mall,7430.917903658476,4675.095902468795,754
2022-07-12,LOC_002,Chicago,Street,3723.441919600187,2320.942775006375,371
2022-07-12,LOC_003,Los Angeles,Street,2965.890770544209,1866.3393751778165,287
2022-07-12,LOC_004,New York,Standalone,2319.152766633059,1459.970347792561,241
2022-07-12,LOC_005,New York,Standalone,3372.032754902585,2094.3757843421135,355
2022-07-12,LOC_006,Houston,Mall,5296.1657332606865,3332.856795768851,520
2022-07-12,LOC_007,New York,Mall,3342.709953093796,2101.6671708078743,349
2022-07-12,LOC_008,Los Angeles,Street,2186.498040493689,1386.085904426714,216
2022-07-12,LOC_009,Miami,Standalone,2167.374478030201,1345.9008073227533,213
2022-07-12,LOC_010,New York,Standalone,2485.7875700919526,1557.6192028350092,253
2022-07-12,LOC_011,Los Angeles,Standalone,1823.8880125652329,1161.8695454805843,202
2022-07-12,LOC_012,Houston,Street,2743.6927244438325,1717.7043735411912,271
2022-07-12,LOC_013,Houston,Standalone,1303.6548055368996,819.3646542572974,138
2022-07-12,LOC_014,Chicago,Mall,4170.098090716441,2612.955273347936,431
2022-07-12,LOC_015,Los Angeles,Airport,8315.165227735155,5167.560390018127,831
2022-07-12,LOC_016,Chicago,Food Court,12794.130459008858,8011.171386173007,1297
2022-07-12,LOC_017,Los Angeles,Street,3169.026247609869,1988.2739427505712,355
2022-07-12,LOC_018,Chicago,Mall,5791.076314242302,3630.04005053812,596
2022-07-12,LOC_019,New York,Airport,9644.500862195435,6044.671345629272,1015
2022-07-12,LOC_020,New York,Food Court,9544.887763049956,5914.767308867941,1004
2022-07-12,LOC_021,Chicago,Standalone,1082.4091094483394,676.6418485828104,114
2022-07-12,LOC_022,Chicago,Mall,6786.207464197747,4198.83869123304,658
2022-07-12,LOC_023,Houston,Standalone,1572.6894041738738,987.0853374899176,177
2022-07-12,LOC_024,New York,Airport,20256.615346143753,12663.84188387333,2079
2022-07-12,LOC_025,New York,Standalone,2399.824658858478,1493.1511021365284,237
2022-07-12,LOC_026,Chicago,Standalone,1712.5313308759303,1078.5660449431412,187
2022-07-12,LOC_027,Chicago,Standalone,2809.4861937130586,1760.6676758840674,283
2022-07-12,LOC_028,Los Angeles,Mall,4633.983200267731,2908.211836216654,471
2022-07-12,LOC_029,New York,Street,2607.71648263187,1647.3165554120105,259
2022-07-12,LOC_030,Chicago,Mall,4026.332794173104,2497.585094653807,402
2022-07-12,LOC_031,Los Angeles,Mall,4130.460228320102,2540.32641334306,420
2022-07-12,LOC_032,Houston,Food Court,6884.97678132765,4335.945960030339,696
2022-07-12,LOC_033,Houston,Food Court,7527.435722599696,4693.194229610254,768
2022-07-12,LOC_034,Los Angeles,Food Court,8172.610302361105,5102.7044395000685,843
2022-07-12,LOC_035,Chicago,Street,4841.819551025541,2991.9836957266825,506
2022-07-12,LOC_036,Chicago,Mall,5858.056384601352,3580.5876432209293,614
2022-07-12,LOC_037,Miami,Street,2114.730836036352,1332.5060580483967,216
2022-07-12,LOC_038,Miami,Street,4420.929022238994,2805.444581591803,441
2022-07-12,LOC_039,Los Angeles,Airport,12192.191953217613,7619.155225963772,1225
2022-07-12,LOC_040,Houston,Food Court,7649.6825321114675,4775.585350805635,757
2022-07-12,LOC_041,Miami,Street,1337.5498672464964,835.4257820087753,129
2022-07-12,LOC_042,Chicago,Mall,3732.334280179737,2316.2970389454786,404
2022-07-12,LOC_043,Los Angeles,Mall,7558.530270125975,4705.4433968393805,771
2022-07-12,LOC_044,Chicago,Airport,12253.163116425361,7615.704519568698,1254
2022-07-12,LOC_045,Chicago,Mall,5047.371300801762,3178.6160641007664,529
2022-07-12,LOC_046,Los Angeles,Standalone,1235.5476122777316,776.5273595979783,126
2022-07-12,LOC_047,Chicago,Street,2721.0083630503914,1693.3906018315265,271
2022-07-12,LOC_048,Houston,Airport,15954.12862665469,9974.649730620036,1601
2022-07-12,LOC_049,Houston,Street,2144.705946707531,1335.3880943339477,208
2022-07-12,LOC_050,Chicago,Street,4977.364151312554,3131.005277450032,517
2022-07-13,LOC_001,New York,Mall,6892.618082610795,4426.519614831061,705
2022-07-13,LOC_002,Chicago,Street,3755.1587000273516,2360.358817711685,397
2022-07-13,LOC_003,Los Angeles,Street,2987.9452282519474,1827.0737059384528,296
2022-07-13,LOC_004,New York,Standalone,1957.4418589906938,1236.426622370108,196
2022-07-13,LOC_005,New York,Standalone,2220.7016503589366,1389.4782627278128,237
2022-07-13,LOC_006,Houston,Mall,4102.25138944994,2571.8779432293004,423
2022-07-13,LOC_007,New York,Mall,3442.738657090051,2175.8996347256725,343
2022-07-13,LOC_008,Los Angeles,Street,1829.8713865462635,1139.2481080001917,190
2022-07-13,LOC_009,Miami,Standalone,1536.6997847009795,940.3973449608495,165
2022-07-13,LOC_010,New York,Standalone,1645.293596854849,1015.0205293650013,165
2022-07-13,LOC_011,Los Angeles,Standalone,1146.6213704905745,709.0945478214047,119
2022-07-13,LOC_012,Houston,Street,3987.7019321688554,2492.1576153538977,397
2022-07-13,LOC_013,Houston,Standalone,1777.829474163574,1108.5598922458082,186
2022-07-13,LOC_014,Chicago,Mall,4369.666595461932,2726.108276085313,448
2022-07-13,LOC_015,Los Angeles,Airport,7481.965320219885,4730.5963348377245,723
2022-07-13,LOC_016,Chicago,Food Court,7859.022434813626,4933.075427239988,812
2022-07-13,LOC_017,Los Angeles,Street,4752.869645458283,2953.6300621179853,503
2022-07-13,LOC_018,Chicago,Mall,5530.646793488752,3448.359450111837,567
2022-07-13,LOC_019,New York,Airport,9411.551803534448,5848.844774606953,967
2022-07-13,LOC_020,New York,Food Court,9117.595038997877,5678.282251252101,913
2022-07-13,LOC_021,Chicago,Standalone,1160.8564333715901,699.4862858384004,122
2022-07-13,LOC_022,Chicago,Mall,6560.520854926202,4087.0675976707626,674
2022-07-13,LOC_023,Houston,Standalone,1768.9832884388566,1106.3007259352394,187
2022-07-13,LOC_024,New York,Airport,13705.385081514009,8449.374749099006,1407
2022-07-13,LOC_025,New York,Standalone,3162.54286886688,1986.6289015519096,325
2022-07-13,LOC_026,Chicago,Standalone,2047.045000685219,1273.9545404117455,213
2022-07-13,LOC_027,Chicago,Standalone,1605.8809756416306,991.5840201867103,169
2022-07-13,LOC_028,Los Angeles,Mall,7810.675184549244,4923.673809999915,789
2022-07-13,LOC_029,New York,Street,3621.160993988113,2264.7737803504087,361
2022-07-13,LOC_030,Chicago,Mall,4056.5141626791974,2551.3409741280857,414
2022-07-13,LOC_031,Los Angeles,Mall,4001.327422106727,2497.312806653196,390
2022-07-13,LOC_032,Houston,Food Court,4406.740642494252,2727.7544800091155,450
2022-07-13,LOC_033,Houston,Food Court,5753.885637832157,3612.309962329568,593
2022-07-13,LOC_034,Los Angeles,Food Court,8120.99494928491,5061.289379229239,841
2022-07-13,LOC_035,Chicago,Street,3310.260905550626,2037.9818725433202,326
2022-07-13,LOC_036,Chicago,Mall,8813.777492747986,5484.548267424492,867
2022-07-13,LOC_037,Miami,Street,1786.2319786362832,1123.8635305731618,181
2022-07-13,LOC_038,Miami,Street,3939.6470452024755,2459.2193127782243,401
2022-07-13,LOC_039,Los Angeles,Airport,10360.421506933451,6520.010232632175,1052
2022-07-13,LOC_040,Houston,Food Court,6163.4794422707855,3882.0755509219184,640
2022-07-13,LOC_041,Miami,Street,1249.5446011900851,785.9321589439938,120
2022-07-13,LOC_042,Chicago,Mall,5704.492233939042,3571.9599063597043,597
2022-07-13,LOC_043,Los Angeles,Mall,5138.502522075622,3213.5625794733305,532
2022-07-13,LOC_044,Chicago,Airport,10617.766800249763,6629.502574946601,1092
2022-07-13,LOC_045,Chicago,Mall,7193.728417163715,4421.771560639491,730
2022-07-13,LOC_046,Los Angeles,Standalone,1115.6900130190868,691.2048352438021,122
2022-07-13,LOC_047,Chicago,Street,3274.293837394388,2066.4499689191684,333
2022-07-13,LOC_048,Houston,Airport,16529.541555796543,10356.321909375327,1712
2022-07-13,LOC_049,Houston,Street,2681.558524304233,1658.315916917965,279
2022-07-13,LOC_050,Chicago,Street,3975.8609360597334,2488.7651809381473,394
2022-07-14,LOC_001,New York,Mall,4314.055822132717,2731.686994159042,464
2022-07-14,LOC_002,Chicago,Street,4070.5416693255015,2546.918886686599,414
2022-07-14,LOC_003,Los Angeles,Street,2406.6157778383617,1535.6675973827175,252
2022-07-14,LOC_004,New York,Standalone,2160.148629311285,1367.6858517097476,231
2022-07-14,LOC_005,New York,Standalone,2687.3061068906068,1697.0895353052656,289
2022-07-14,LOC_006,Houston,Mall,4722.012036746744,2972.217261163849,486
2022-07-14,LOC_007,New York,Mall,4359.738111319339,2696.2489065313575,440
2022-07-14,LOC_008,Los Angeles,Street,2190.3959250996318,1384.632936904912,225
2022-07-14,LOC_009,Miami,Standalone,1391.656835095022,848.6491622087146,142
2022-07-14,LOC_010,New York,Standalone,2549.976246717498,1597.497202519197,265
2022-07-14,LOC_011,Los Angeles,Standalone,1450.0220343088163,912.4537995630249,149
2022-07-14,LOC_012,Houston,Street,3126.119165695054,1927.0501599176664,321
2022-07-14,LOC_013,Houston,Standalone,1872.5001177047627,1165.583674086954,175
2022-07-14,LOC_014,Chicago,Mall,5320.688599856902,3377.5477086126803,555
2022-07-14,LOC_015,Los Angeles,Airport,7611.840342738644,4756.594887568897,767
2022-07-14,LOC_016,Chicago,Food Court,9253.292421738008,5841.412145877618,993
2022-07-14,LOC_017,Los Angeles,Street,3228.4672154170316,2027.3644032449356,324
2022-07-14,LOC_018,Chicago,Mall,4645.312425033643,2943.4553904753184,457
2022-07-14,LOC_019,New York,Airport,13388.328871406216,8395.036695383968,1357
2022-07-14,LOC_020,New York,Food Court,5498.634259037609,3409.030905488936,571
2022-07-14,LOC_021,Chicago,Standalone,1257.5729171274754,769.8019323211695,130
2022-07-14,LOC_022,Chicago,Mall,8500.320378658616,5331.800017882195,866
2022-07-14,LOC_023,Houston,Standalone,1482.4096891030283,922.7080180838292,153
2022-07-14,LOC_024,New York,Airport,17452.28501755989,10911.03005327743,1776
2022-07-14,LOC_025,New York,Standalone,3583.5995924458866,2272.8976048048644,373
2022-07-14,LOC_026,Chicago,Standalone,1547.776770825887,970.7572721599932,168
2022-07-14,LOC_027,Chicago,Standalone,2388.3243420701197,1494.4672487070802,241
2022-07-14,LOC_028,Los Angeles,Mall,5937.847630760655,3706.599366264769,597
2022-07-14,LOC_029,New York,Street,3703.50552850875,2357.8434258713123,384
2022-07-14,LOC_030,Chicago,Mall,4247.809860430999,2701.236411257412,418
2022-07-14,LOC_031,Los Angeles,Mall,5953.974164194222,3758.207154490246,631
2022-07-14,LOC_032,Houston,Food Court,7038.325839718135,4353.830566778436,710
2022-07-14,LOC_033,Houston,Food Court,5304.281377473026,3297.9716870034754,554
2022-07-14,LOC_034,Los Angeles,Food Court,10192.793830106044,6396.249736509509,1068
2022-07-14,LOC_035,Chicago,Street,3415.9890824913828,2119.075167425733,344
2022-07-14,LOC_036,Chicago,Mall,8440.372661855197,5287.933708516382,854
2022-07-14,LOC_037,Miami,Street,1817.3677872781957,1096.493169169011,175
2022-07-14,LOC_038,Miami,Street,3969.783371956501,2524.30206171449,395
2022-07-14,LOC_039,Los Angeles,Airport,14409.21097471047,8953.814105217427,1457
2022-07-14,LOC_040,Houston,Food Court,6642.091724737131,4183.853108547417,689
2022-07-14,LOC_041,Miami,Street,1775.482890946719,1100.380602225678,175
2022-07-14,LOC_042,Chicago,Mall,6518.069941914979,4020.6342401435045,661
2022-07-14,LOC_043,Los Angeles,Mall,7499.340728517071,4737.72919066435,788
2022-07-14,LOC_044,Chicago,Airport,13046.504614423393,8134.998850189898,1344
2022-07-14,LOC_045,Chicago,Mall,9410.29317589501,5934.545360413505,937
2022-07-14,LOC_046,Los Angeles,Standalone,1240.2040480403466,782.5702321792731,110
2022-07-14,LOC_047,Chicago,Street,4550.100336620011,2832.285686223859,449
2022-07-14,LOC_048,Houston,Airport,13473.052052200428,8444.608643496667,1348
2022-07-14,LOC_049,Houston,Street,2449.831879521628,1526.0174590639433,240
2022-07-14,LOC_050,Chicago,Street,4217.464696838732,2671.513443079224,448
2022-07-15,LOC_001,New York,Mall,7349.26655217497,4562.978454923953,745
2022-07-15,LOC_002,Chicago,Street,3853.7935295606567,2405.9934059997436,390
2022-07-15,LOC_003,Los Angeles,Street,2327.8029097130343,1478.9557822931663,234
2022-07-15,LOC_004,New York,Standalone,2021.6105278959571,1277.0440224076897,200
2022-07-15,LOC_005,New York,Standalone,2391.6840963507957,1503.255745938751,230
2022-07-15,LOC_006,Houston,Mall,3858.492566934545,2404.421564147031,392
2022-07-15,LOC_007,New York,Mall,3110.5892414189593,1936.5597874774646,317
2022-07-15,LOC_008,Los Angeles,Street,1916.4725359726003,1212.433309013152,187
2022-07-15,LOC_009,Miami,Standalone,1370.132338332745,848.8015063091715,137
2022-07-15,LOC_010,New York,Standalone,2060.1679241460024,1284.7014049939733,208
2022-07-15,LOC_011,Los Angeles,Standalone,1445.6680089935326,905.1984633912696,153
