year,month,location_id,city,location_type,monthly_revenue,monthly_profit,monthly_items_sold,monthly_rent,net_profit
2022,6,LOC_030,Chicago,Mall,149602.50162675942,93669.40699549978,15233,8017,85652.40699549978
2022,6,LOC_031,Los Angeles,Mall,169932.8584858558,106171.75128846438,17443,7200,98971.75128846438
2022,6,LOC_032,Houston,Food Court,182546.2147442574,114188.46247985057,18577,4056,110132.46247985057
2022,6,LOC_033,Houston,Food Court,217692.7942558518,136344.1704235404,22354,3098,133246.1704235404
2022,6,LOC_034,Los Angeles,Food Court,309629.31558050134,193768.3566948203,31559,4570,189198.3566948203
2022,6,LOC_035,Chicago,Street,152477.70721685883,95396.04570683582,15568,6966,88430.04570683582
2022,6,LOC_036,Chicago,Mall,255646.75984016515,160229.7612714783,25973,8241,151988.7612714783
2022,6,LOC_037,Miami,Street,73383.4969822078,45880.20559836486,7503,5392,40488.20559836486
2022,6,LOC_038,Miami,Street,174559.92209109847,108958.65812294262,17744,6484,102474.65812294262
2022,6,LOC_039,Los Angeles,Airport,404532.57540623256,253060.52545707105,41168,11742,241318.52545707105
2022,6,LOC_040,Houston,Food Court,293536.15319551923,183693.34518721423,29978,4430,179263.34518721423
2022,6,LOC_041,Miami,Street,49237.7267181449,30683.653658167816,5019,6059,24624.653658167816
2022,6,LOC_042,Chicago,Mall,164181.26758711875,102998.9884489383,16704,8819,94179.9884489383
2022,6,LOC_043,Los Angeles,Mall,207338.5920952421,129884.4447196588,21180,8597,121287.4447196588
2022,6,LOC_044,Chicago,Airport,420024.3419981042,262695.9419369564,42756,12051,250644.94193695643
2022,6,LOC_045,Chicago,Mall,229678.52365628237,143591.3195406565,23367,8248,135343.3195406565
2022,6,LOC_046,Los Angeles,Standalone,35172.191638060656,22038.967276565996,3597,4627,17411.967276565996
2022,6,LOC_047,Chicago,Street,119150.96407442169,74798.51472823099,12170,6479,68319.51472823099
2022,6,LOC_048,Houston,Airport,523462.1166538145,327600.99208156136,53666,12700,314900.99208156136
2022,6,LOC_049,Houston,Street,89894.3336167963,56131.51964604572,9159,5663,50468.51964604572
2022,6,LOC_050,Chicago,Street,131857.6259975454,82574.15683018418,13501,6853,75721.15683018418
2022,7,LOC_001,New York,Mall,220399.67199599542,137922.410674669,22487,8126,129796.410674669
2022,7,LOC_002,Chicago,Street,146679.95497178446,91634.72376478498,14817,6095,85539.72376478498
2022,7,LOC_003,Los Angeles,Street,101672.61539163583,63623.19829192489,10291,5466,58157.19829192489
2022,7,LOC_004,New York,Standalone,68033.91735625395,42667.039501030864,6960,4871,37796.039501030864
2022,7,LOC_005,New York,Standalone,92890.07629234747,58157.78253065687,9527,4343,53814.78253065687
2022,7,LOC_006,Houston,Mall,160032.0833218155,100121.03011471596,16225,8215,91906.03011471596
2022,7,LOC_007,New York,Mall,167369.9546613329,104799.87494711476,17056,7459,97340.87494711476
2022,7,LOC_008,Los Angeles,Street,74383.21939159007,46609.42497848431,7531,5747,40862.42497848431
2022,7,LOC_009,Miami,Standalone,68645.93715336926,42859.81053186335,6933,5082,37777.81053186335
2022,7,LOC_010,New York,Standalone,71410.09892060715,44685.16235607673,7265,5806,38879.16235607673
2022,7,LOC_011,Los Angeles,Standalone,53332.54601153024,33392.016003095494,5423,4562,28830.016003095494
2022,7,LOC_012,Houston,Street,126739.45857388971,79506.98715937832,12946,6528,72978.98715937832
2022,7,LOC_013,Houston,Standalone,63042.99408930014,39451.405723138465,6397,4020,35431.405723138465
2022,7,LOC_014,Chicago,Mall,168612.76991678227,105601.96248107275,17219,7600,98001.96248107275
2022,7,LOC_015,Los Angeles,Airport,325593.58377082075,203213.9101711101,33170,11776,191437.9101711101
2022,7,LOC_016,Chicago,Food Court,394065.36432551104,246607.46234928604,40457,4363,242244.46234928604
2022,7,LOC_017,Los Angeles,Street,129943.38035971591,81116.78186575761,13203,5205,75911.78186575761
2022,7,LOC_018,Chicago,Mall,207460.93784062887,129937.54241193317,21185,8021,121916.54241193317
2022,7,LOC_019,New York,Airport,430968.40686790296,269582.13436465804,44137,12795,256787.13436465804
2022,7,LOC_020,New York,Food Court,278026.8661568446,173830.5112121377,28465,3729,170101.5112121377
2022,7,LOC_021,Chicago,Standalone,41142.45791942396,25632.355152161308,4184,5981,19651.355152161308
2022,7,LOC_022,Chicago,Mall,228193.32055435985,142601.05022438118,23182,8294,134307.05022438118
2022,7,LOC_023,Houston,Standalone,52951.32091660269,33125.310119368085,5326,5725,27400.310119368085
2022,7,LOC_024,New York,Airport,588511.9901606442,367768.416446253,60102,12772,354996.416446253
2022,7,LOC_025,New York,Standalone,108213.44028245937,67841.50689779768,11103,5945,61896.50689779768
2022,7,LOC_026,Chicago,Standalone,67129.00231692649,42055.70644725074,6928,4014,38041.70644725074
2022,7,LOC_027,Chicago,Standalone,83194.62563720028,52015.70109262195,8479,5367,46648.70109262195
2022,7,LOC_028,Los Angeles,Mall,229960.93897880585,143555.57437793992,23344,8162,135393.57437793992
2022,7,LOC_029,New York,Street,124477.9902747093,78039.22295772721,12692,5288,72751.22295772721
2022,7,LOC_030,Chicago,Mall,152093.91285572626,95248.86983322879,15436,8017,87231.86983322879
2022,7,LOC_031,Los Angeles,Mall,178622.7748843591,111813.66458767289,18186,7200,104613.66458767289
2022,7,LOC_032,Houston,Food Court,186687.45888217457,116709.16550387158,19074,4056,112653.16550387158
2022,7,LOC_033,Houston,Food Court,223411.4585758269,139859.8723707598,22802,3098,136761.8723707598
2022,7,LOC_034,Los Angeles,Food Court,323206.7388863879,202517.5086100989,33004,4570,197947.5086100989
2022,7,LOC_035,Chicago,Street,153140.48790543596,95822.6212866669,15682,6966,88856.6212866669
2022,7,LOC_036,Chicago,Mall,256282.1006864599,159964.189162247,26129,8241,151723.189162247
2022,7,LOC_037,Miami,Street,79184.25671932717,49532.58867083454,8068,5392,44140.58867083454
2022,7,LOC_038,Miami,Street,180561.76611929788,112998.71037372225,18392,6484,106514.71037372225
2022,7,LOC_039,Los Angeles,Airport,421123.39319464215,263581.40564215387,43243,11742,251839.40564215387
2022,7,LOC_040,Houston,Food Court,308132.7793442608,192629.56594398528,31296,4430,188199.56594398528
2022,7,LOC_041,Miami,Street,53012.34501880975,33097.94352275904,5314,6059,27038.943522759037
2022,7,LOC_042,Chicago,Mall,171047.26630637347,106921.28016513766,17468,8819,98102.28016513766
2022,7,LOC_043,Los Angeles,Mall,220010.17645377622,137768.10545232543,22443,8597,129171.10545232543
2022,7,LOC_044,Chicago,Airport,435324.92033874773,272300.630907422,44527,12051,260249.630907422
2022,7,LOC_045,Chicago,Mall,250269.33782952712,156770.59172498356,25605,8248,148522.59172498356
2022,7,LOC_046,Los Angeles,Standalone,38021.310298204095,23866.447848209817,3928,4627,19239.447848209817
2022,7,LOC_047,Chicago,Street,124619.21505670395,77894.35957102882,12666,6479,71415.35957102882
2022,7,LOC_048,Houston,Airport,577869.4349131084,361724.97695177543,58689,12700,349024.97695177543
2022,7,LOC_049,Houston,Street,93429.25337983073,58416.271964953885,9441,5663,52753.271964953885
2022,7,LOC_050,Chicago,Street,138447.9214578842,86810.94966329791,14254,6853,79957.94966329791
2022,8,LOC_001,New York,Mall,209502.2827354524,131251.7603356795,21330,8126,123125.76033567949
2022,8,LOC_002,Chicago,Street,138038.67351214576,86261.82061160602,14046,6095,80166.82061160602
2022,8,LOC_003,Los Angeles,Street,97001.41186019784,60584.955263205644,9879,5466,55118.955263205644
2022,8,LOC_004,New York,Standalone,63121.069688297895,39549.80404995703,6396,4871,34678.80404995703
2022,8,LOC_005,New York,Standalone,91789.40399097948,57534.65042694629,9329,4343,53191.65042694629
2022,8,LOC_006,Houston,Mall,148188.17887210415,92815.21894977934,15221,8215,84600.21894977934
2022,8,LOC_007,New York,Mall,152158.5266081326,95172.91521317454,15686,7459,87713.91521317454
2022,8,LOC_008,Los Angeles,Street,71107.13505843552,44555.260232822635,7260,5747,38808.260232822635
2022,8,LOC_009,Miami,Standalone,66155.80801130371,41101.70954464535,6689,5082,36019.70954464535
2022,8,LOC_010,New York,Standalone,71916.3008308205,44957.83235265903,7376,5806,39151.83235265903
2022,8,LOC_011,Los Angeles,Standalone,49287.606163779084,30792.969133650022,5026,4562,26230.969133650022
2022,8,LOC_012,Houston,Street,112943.21242607357,70625.9034603776,11561,6528,64097.903460377594
2022,8,LOC_013,Houston,Standalone,60311.70394540909,37907.86709921879,6194,4020,33887.86709921879
2022,8,LOC_014,Chicago,Mall,171116.57492316153,106942.070517973,17417,7600,99342.070517973
2022,8,LOC_015,Los Angeles,Airport,279837.72843905404,175027.70265840288,28651,11776,163251.70265840288
2022,8,LOC_016,Chicago,Food Court,363136.624489582,227203.96921813933,36975,4363,222840.96921813933
2022,8,LOC_017,Los Angeles,Street,126069.57844771327,78817.44617218077,12809,5205,73612.44617218077
2022,8,LOC_018,Chicago,Mall,191796.91158027406,120267.27402711142,19509,8021,112246.27402711142
2022,8,LOC_019,New York,Airport,415913.7747759383,260318.9425174561,42709,12795,247523.9425174561
2022,8,LOC_020,New York,Food Court,266488.5122597717,166693.54916705505,27238,3729,162964.54916705505
2022,8,LOC_021,Chicago,Standalone,41452.56000303199,25852.723081225275,4144,5981,19871.723081225275
2022,8,LOC_022,Chicago,Mall,224326.40869844795,140326.10252793154,22941,8294,132032.10252793154
2022,8,LOC_023,Houston,Standalone,53170.87855454688,33214.8495985569,5389,5725,27489.849598556902
2022,8,LOC_024,New York,Airport,572545.9263648519,358099.9178577179,58285,12772,345327.9178577179
2022,8,LOC_025,New York,Standalone,105065.54512954035,65601.62598667132,10674,5945,59656.62598667132
2022,8,LOC_026,Chicago,Standalone,65715.33561033847,41217.953533729655,6688,4014,37203.953533729655
2022,8,LOC_027,Chicago,Standalone,80025.54509962474,49933.134183914764,8167,5367,44566.134183914764
2022,8,LOC_028,Los Angeles,Mall,239711.03809203423,149822.09691384336,24297,8162,141660.09691384336
2022,8,LOC_029,New York,Street,118449.28072966798,74171.41693122362,12055,5288,68883.41693122362
2022,8,LOC_030,Chicago,Mall,155875.050520208,97637.9206747491,15836,8017,89620.9206747491
2022,8,LOC_031,Los Angeles,Mall,164179.524994381,102614.42059792604,16683,7200,95414.42059792604
2022,8,LOC_032,Houston,Food Court,196115.4590563912,122617.5118490457,20113,4056,118561.5118490457
2022,8,LOC_033,Houston,Food Court,228018.85000612162,142646.11513190757,23253,3098,139548.11513190757
2022,8,LOC_034,Los Angeles,Food Court,329824.53094014607,206442.61584178387,33567,4570,201872.61584178387
2022,8,LOC_035,Chicago,Street,159346.60724550404,99833.24220589676,16449,6966,92867.24220589676
2022,8,LOC_036,Chicago,Mall,253967.8019679537,159044.0153403949,25766,8241,150803.0153403949
2022,8,LOC_037,Miami,Street,76503.66467366293,47914.27386999371,7801,5392,42522.27386999371
2022,8,LOC_038,Miami,Street,182509.90387125834,114219.70424489265,18569,6484,107735.70424489265
2022,8,LOC_039,Los Angeles,Airport,429385.17037955887,268913.37249063095,43733,11742,257171.37249063095
2022,8,LOC_040,Houston,Food Court,306730.0370966602,192262.2935621852,31369,4430,187832.2935621852
2022,8,LOC_041,Miami,Street,54504.753079499256,33993.317435498815,5644,6059,27934.317435498815
2022,8,LOC_042,Chicago,Mall,171916.92760235918,107680.148926602,17496,8819,98861.148926602
2022,8,LOC_043,Los Angeles,Mall,202355.0588770795,126410.81221977221,20570,8597,117813.81221977221
2022,8,LOC_044,Chicago,Airport,475609.665779676,297741.2814999857,48140,12051,285690.2814999857
2022,8,LOC_045,Chicago,Mall,245714.9044378879,153656.44700762245,25151,8248,145408.44700762245
2022,8,LOC_046,Los Angeles,Standalone,34389.96114113402,21597.14292271099,3535,4627,16970.14292271099
2022,8,LOC_047,Chicago,Street,121997.34600257035,76404.8638112512,12469,6479,69925.8638112512
2022,8,LOC_048,Houston,Airport,542133.1118027072,339254.953222157,55107,12700,326554.953222157
2022,8,LOC_049,Houston,Street,87664.34603084109,55038.08218328626,9014,5663,49375.08218328626
2022,8,LOC_050,Chicago,Street,125718.06631361048,78611.94987591908,12829,6853,71758.94987591908
2022,9,LOC_001,New York,Mall,179071.69624339713,112292.57754249375,18270,8126,104166.57754249375
2022,9,LOC_002,Chicago,Street,118346.19287437022,74302.36626394288,11952,6095,68207.36626394288
2022,9,LOC_003,Los Angeles,Street,84086.25504246437,52560.79616912242,8607,5466,47094.79616912242
2022,9,LOC_004,New York,Standalone,50988.756358967694,31994.6738981552,5217,4871,27123.6738981552
2022,9,LOC_005,New York,Standalone,73315.6043022277,45975.449088043824,7515,4343,41632.449088043824
2022,9,LOC_006,Houston,Mall,122622.00244627887,76695.30228719016,12561,8215,68480.30228719016
2022,9,LOC_007,New York,Mall,133868.17186771065,83651.2678112555,13650,7459,76192.2678112555
2022,9,LOC_008,Los Angeles,Street,60481.98694283567,37738.87569587267,6126,5747,31991.875695872674
2022,9,LOC_009,Miami,Standalone,57423.00103119587,35907.52994112902,5877,5082,30825.529941129018
2022,9,LOC_010,New York,Standalone,60361.9784745306,37815.43956793196,6259,5806,32009.439567931957
2022,9,LOC_011,Los Angeles,Standalone,43591.85267470108,27305.20525457177,4452,4562,22743.20525457177
2022,9,LOC_012,Houston,Street,90921.79431237579,56817.45253600804,9226,6528,50289.45253600804
2022,9,LOC_013,Houston,Standalone,47401.68029529297,29631.386104422476,4784,4020,25611.386104422476
2022,9,LOC_014,Chicago,Mall,132494.59949993546,82926.67815153503,13493,7600,75326.67815153503
2022,9,LOC_015,Los Angeles,Airport,251462.7899179129,157369.6777729294,25686,11776,145593.6777729294
2022,9,LOC_016,Chicago,Food Court,311198.15635718894,194838.9354050716,31728,4363,190475.9354050716
2022,9,LOC_017,Los Angeles,Street,104882.9431539705,65622.84845518046,10547,5205,60417.84845518046
2022,9,LOC_018,Chicago,Mall,148071.26792397138,92561.00819178762,15122,8021,84540.00819178762
2022,9,LOC_019,New York,Airport,351319.9498408802,219946.23840939885,35679,12795,207151.23840939885
2022,9,LOC_020,New York,Food Court,205861.86870149552,128788.75874379459,20981,3729,125059.75874379459
2022,9,LOC_021,Chicago,Standalone,32907.943447781436,20649.558258524976,3337,5981,14668.558258524976
2022,9,LOC_022,Chicago,Mall,179268.89117976473,111895.30366020632,18141,8294,103601.30366020632
2022,9,LOC_023,Houston,Standalone,38226.06436660858,23862.901262193525,3918,5725,18137.901262193525
2022,9,LOC_024,New York,Airport,447035.26266875415,279530.4971981829,45615,12772,266758.4971981829
2022,9,LOC_025,New York,Standalone,83681.27527614066,52453.14537424979,8517,5945,46508.14537424979
2022,9,LOC_026,Chicago,Standalone,54492.478104212714,34099.05784080661,5636,4014,30085.057840806607
2022,9,LOC_027,Chicago,Standalone,66012.01177858745,41293.33117149658,6717,5367,35926.33117149658
2022,9,LOC_028,Los Angeles,Mall,184799.86084587662,115588.36160425247,18811,8162,107426.36160425247
2022,9,LOC_029,New York,Street,92005.28426662684,57625.875923065665,9355,5288,52337.875923065665
2022,9,LOC_030,Chicago,Mall,126638.85779644022,79207.46646255758,13013,8017,71190.46646255758
2022,9,LOC_031,Los Angeles,Mall,133824.8462195575,83845.40952883368,13738,7200,76645.40952883368
2022,9,LOC_032,Houston,Food Court,151291.51621044867,94738.91072481262,15503,4056,90682.91072481262
2022,9,LOC_033,Houston,Food Court,175799.56136305514,109959.6387501501,18076,3098,106861.6387501501
2022,9,LOC_034,Los Angeles,Food Court,265682.7466603085,166403.58795317594,27189,4570,161833.58795317594
2022,9,LOC_035,Chicago,Street,121382.93051854761,75810.9489850841,12454,6966,68844.9489850841
2022,9,LOC_036,Chicago,Mall,211422.87647741495,132240.99204509833,21459,8241,123999.99204509833
2022,9,LOC_037,Miami,Street,61550.74940346652,38487.55748485997,6270,5392,33095.55748485997
2022,9,LOC_038,Miami,Street,144425.34770373118,90405.84335384514,14734,6484,83921.84335384514
2022,9,LOC_039,Los Angeles,Airport,358287.26297602576,224130.05921964353,36556,11742,212388.05921964353
2022,9,LOC_040,Houston,Food Court,226720.36483565133,141882.9604994526,23206,4430,137452.9604994526
2022,9,LOC_041,Miami,Street,44290.998161911375,27692.492039709887,4555,6059,21633.492039709887
2022,9,LOC_042,Chicago,Mall,132219.28982735422,82581.4564524379,13484,8819,73762.4564524379
2022,9,LOC_043,Los Angeles,Mall,160485.0487747699,100432.86238498047,16429,8597,91835.86238498047
2022,9,LOC_044,Chicago,Airport,363997.1905880928,227527.05551906623,37060,12051,215476.05551906623
2022,9,LOC_045,Chicago,Mall,193464.05270209975,120978.08530847623,19911,8248,112730.08530847623
2022,9,LOC_046,Los Angeles,Standalone,29579.248180214658,18593.293840954182,3016,4627,13966.293840954182
2022,9,LOC_047,Chicago,Street,105974.44837382912,66430.29524729282,10852,6479,59951.295247292815
2022,9,LOC_048,Houston,Airport,460539.810903334,288344.03307783435,46878,12700,275644.03307783435
2022,9,LOC_049,Houston,Street,76028.09013957727,47639.93455453041,7703,5663,41976.93455453041
2022,9,LOC_050,Chicago,Street,111329.85944506121,69852.94957631921,11432,6853,62999.94957631921
2022,10,LOC_001,New York,Mall,182989.56769879753,114635.48732040104,18665,8126,106509.48732040104
2022,10,LOC_002,Chicago,Street,118717.89396936145,74166.86557954244,12225,6095,68071.86557954244
2022,10,LOC_003,Los Angeles,Street,83086.48752238773,52076.01695185773,8402,5466,46610.01695185773
2022,10,LOC_004,New York,Standalone,54490.061494220536,34019.14016578394,5522,4871,29148.140165783938
2022,10,LOC_005,New York,Standalone,77724.82714811602,48751.95828124659,7881,4343,44408.95828124659
2022,10,LOC_006,Houston,Mall,128406.69787767355,80341.9467139716,13123,8215,72126.9467139716
2022,10,LOC_007,New York,Mall,140126.12792560292,87702.8550976691,14217,7459,80243.8550976691
2022,10,LOC_008,Los Angeles,Street,58159.32692081892,36435.260225588325,5966,5747,30688.260225588325
2022,10,LOC_009,Miami,Standalone,57916.5878527799,36156.62854226284,5925,5082,31074.628542262843
2022,10,LOC_010,New York,Standalone,64001.01165439149,40000.73928782424,6492,5806,34194.73928782424
2022,10,LOC_011,Los Angeles,Standalone,43300.37911929357,27017.146549983332,4394,4562,22455.146549983332
2022,10,LOC_012,Houston,Street,104267.4711481712,65372.019938500416,10594,6528,58844.019938500416
2022,10,LOC_013,Houston,Standalone,51621.98301133541,32220.208974514506,5366,4020,28200.208974514506
2022,10,LOC_014,Chicago,Mall,140284.51634005024,87888.38078118162,14268,7600,80288.38078118162
2022,10,LOC_015,Los Angeles,Airport,255913.8911867668,159966.18641921278,26162,11776,148190.18641921278
2022,10,LOC_016,Chicago,Food Court,316953.8915657254,198592.17984419854,32330,4363,194229.17984419854
2022,10,LOC_017,Los Angeles,Street,114083.51534027324,71493.60069451065,11587,5205,66288.60069451065
2022,10,LOC_018,Chicago,Mall,167443.85703633286,104758.68476286456,16995,8021,96737.68476286456
2022,10,LOC_019,New York,Airport,346606.60481605586,216783.2749291151,35262,12795,203988.2749291151
2022,10,LOC_020,New York,Food Court,221956.96260243116,138816.59712481924,22728,3729,135087.59712481924
2022,10,LOC_021,Chicago,Standalone,35083.28443820632,21873.47886137557,3584,5981,15892.47886137557
2022,10,LOC_022,Chicago,Mall,189674.00019579064,118466.66183243856,19282,8294,110172.66183243856
2022,10,LOC_023,Houston,Standalone,45120.10133923981,28305.256523374635,4562,5725,22580.256523374635
2022,10,LOC_024,New York,Airport,453128.5999489589,283701.8588201184,46068,12772,270929.8588201184
2022,10,LOC_025,New York,Standalone,89583.99057427088,55980.623007087415,9162,5945,50035.623007087415
2022,10,LOC_026,Chicago,Standalone,59531.98743205957,37283.55167658055,6017,4014,33269.55167658055
2022,10,LOC_027,Chicago,Standalone,67862.97130949117,42476.88509954014,6936,5367,37109.88509954014
2022,10,LOC_028,Los Angeles,Mall,197094.65470290685,123292.96561188893,20227,8162,115130.96561188893
2022,10,LOC_029,New York,Street,103660.29372504768,64812.94577014696,10580,5288,59524.94577014696
2022,10,LOC_030,Chicago,Mall,138716.19372185948,86740.88443393663,14142,8017,78723.88443393663
2022,10,LOC_031,Los Angeles,Mall,143092.46898354133,89520.12166890487,14550,7200,82320.12166890487
2022,10,LOC_032,Houston,Food Court,162537.6919932077,101851.14494448356,16659,4056,97795.14494448356
2022,10,LOC_033,Houston,Food Court,186218.59477374805,116517.0070846851,18970,3098,113419.0070846851
2022,10,LOC_034,Los Angeles,Food Court,275897.63388035086,172528.21102821451,28205,4570,167958.21102821451
2022,10,LOC_035,Chicago,Street,136342.1720940198,85442.44779737979,13939,6966,78476.44779737979
2022,10,LOC_036,Chicago,Mall,213392.31072440516,133476.57011766158,21682,8241,125235.57011766158
2022,10,LOC_037,Miami,Street,65431.554249620574,40953.354576353275,6733,5392,35561.354576353275
2022,10,LOC_038,Miami,Street,153441.35300416898,95954.00411156083,15665,6484,89470.00411156083
2022,10,LOC_039,Los Angeles,Airport,343599.4314471872,215273.67589769675,34960,11742,203531.67589769675
2022,10,LOC_040,Houston,Food Court,263097.3476023095,164643.84117902702,26878,4430,160213.84117902702
2022,10,LOC_041,Miami,Street,45236.31126274906,28280.46566858177,4588,6059,22221.46566858177
2022,10,LOC_042,Chicago,Mall,151277.5654989128,94627.30891872983,15492,8819,85808.30891872983
2022,10,LOC_043,Los Angeles,Mall,178435.5993167025,111920.90812891233,18282,8597,103323.90812891233
2022,10,LOC_044,Chicago,Airport,382856.7008114176,239647.38634148106,38793,12051,227596.38634148106
2022,10,LOC_045,Chicago,Mall,201794.27872541617,126211.60789683777,20915,8248,117963.60789683777
2022,10,LOC_046,Los Angeles,Standalone,31493.815988273025,19700.97727848952,3237,4627,15073.977278489521
2022,10,LOC_047,Chicago,Street,109836.69589246754,68491.64551456654,11186,6479,62012.64551456654
2022,10,LOC_048,Houston,Airport,457043.31286341144,286171.116048455,46463,12700,273471.116048455
2022,10,LOC_049,Houston,Street,81201.25377546107,50702.27117450993,8206,5663,45039.27117450993
2022,10,LOC_050,Chicago,Street,125223.98483855232,78535.43695373039,12706,6853,71682.43695373039
2022,11,LOC_001,New York,Mall,215318.6528679771,134664.53650841647,21878,8126,126538.53650841647
2022,11,LOC_002,Chicago,Street,148108.9252702868,92571.61035546924,15047,6095,86476.61035546924
2022,11,LOC_003,Los Angeles,Street,106088.46331791015,66360.23478903365,10712,5466,60894.23478903365
2022,11,LOC_004,New York,Standalone,73052.45454058194,45668.95940139749,7478,4871,40797.95940139749
2022,11,LOC_005,New York,Standalone,95200.8693083672,59459.480216911164,9755,4343,55116.480216911164
2022,11,LOC_006,Houston,Mall,149576.90884045436,93700.76996568801,15194,8215,85485.76996568801
2022,11,LOC_007,New York,Mall,166888.52540585553,104442.62304822807,17048,7459,96983.62304822807
2022,11,LOC_008,Los Angeles,Street,75970.11926862587,47412.76752795953,7762,5747,41665.76752795953
2022,11,LOC_009,Miami,Standalone,68128.40577056579,42852.26194801488,7066,5082,37770.26194801488
2022,11,LOC_010,New York,Standalone,76137.43228686921,47581.41689000205,7843,5806,41775.41689000205
2022,11,LOC_011,Los Angeles,Standalone,53601.436703145075,33566.22636300915,5404,4562,29004.226363009147
2022,11,LOC_012,Houston,Street,124392.8236534821,77763.17750740696,12733,6528,71235.17750740696
2022,11,LOC_013,Houston,Standalone,66871.5184433002,41734.964283893736,6729,4020,37714.964283893736
2022,11,LOC_014,Chicago,Mall,180275.52846339234,112610.9613575024,18282,7600,105010.9613575024
2022,11,LOC_015,Los Angeles,Airport,321779.669885473,201628.22555412824,32826,11776,189852.22555412824
2022,11,LOC_016,Chicago,Food Court,421528.0293856244,263891.84693696804,42849,4363,259528.84693696804
2022,11,LOC_017,Los Angeles,Street,141274.58765572056,88370.34449205558,14338,5205,83165.34449205558
2022,11,LOC_018,Chicago,Mall,199082.926285183,124646.69098583356,20313,8021,116625.69098583356
2022,11,LOC_019,New York,Airport,441777.9490329783,276181.34846999287,44996,12795,263386.34846999287
2022,11,LOC_020,New York,Food Court,272621.2010733196,170635.3367560776,27767,3729,166906.3367560776
2022,11,LOC_021,Chicago,Standalone,44677.40635158761,28018.749872459586,4602,5981,22037.749872459586
2022,11,LOC_022,Chicago,Mall,235369.70869034776,147039.10435944324,23913,8294,138745.10435944324
2022,11,LOC_023,Houston,Standalone,49955.573674655396,31216.797918789867,5094,5725,25491.797918789867
2022,11,LOC_024,New York,Airport,581186.3163255168,363409.34339302627,59177,12772,350637.34339302627
2022,11,LOC_025,New York,Standalone,114659.67141312786,71614.56579969372,11702,5945,65669.56579969372
2022,11,LOC_026,Chicago,Standalone,63797.363961253955,39886.29873504913,6516,4014,35872.29873504913
2022,11,LOC_027,Chicago,Standalone,83610.1842555282,52481.10412213303,8467,5367,47114.10412213303
2022,11,LOC_028,Los Angeles,Mall,245121.32992895017,153373.1427135162,24983,8162,145211.1427135162
2022,11,LOC_029,New York,Street,118258.86210381775,74054.47395140631,12070,5288,68766.47395140631
2022,11,LOC_030,Chicago,Mall,158437.45531735625,99257.6926308664,16191,8017,91240.6926308664
2022,11,LOC_031,Los Angeles,Mall,170999.02450119992,106971.59328365313,17385,7200,99771.59328365313
2022,11,LOC_032,Houston,Food Court,205078.0900265271,128311.83724483676,20943,4056,124255.83724483676
2022,11,LOC_033,Houston,Food Court,241508.03764562978,150828.9893835508,24657,3098,147730.9893835508
2022,11,LOC_034,Los Angeles,Food Court,343067.1577035626,214544.44685979115,35029,4570,209974.44685979115
2022,11,LOC_035,Chicago,Street,165597.55931633877,103775.97461603624,16876,6966,96809.97461603624
2022,11,LOC_036,Chicago,Mall,269426.90186053433,168743.80702446032,27521,8241,160502.80702446032
2022,11,LOC_037,Miami,Street,83055.76082907988,52056.51004492129,8513,5392,46664.51004492129
2022,11,LOC_038,Miami,Street,189981.03080129946,118497.58852006469,19462,6484,112013.58852006469
2022,11,LOC_039,Los Angeles,Airport,454373.4823039163,284323.22976623726,46118,11742,272581.22976623726
2022,11,LOC_040,Houston,Food Court,328621.6138405998,205947.2033789966,33669,4430,201517.2033789966
2022,11,LOC_041,Miami,Street,55801.673068726355,34840.38915747477,5761,6059,28781.38915747477
2022,11,LOC_042,Chicago,Mall,172301.57012396283,108131.80558178348,17641,8819,99312.80558178348
2022,11,LOC_043,Los Angeles,Mall,222930.0769359495,139271.1632039009,22568,8597,130674.16320390091
2022,11,LOC_044,Chicago,Airport,435725.18090993166,272237.4393367788,44411,12051,260186.43933677883
2022,11,LOC_045,Chicago,Mall,266851.48204383656,167194.90845909386,27122,8248,158946.90845909386
2022,11,LOC_046,Los Angeles,Standalone,38155.139967846626,23843.579864781594,3904,4627,19216.579864781594
2022,11,LOC_047,Chicago,Street,137255.169597291,85780.56778979114,13954,6479,79301.56778979114
2022,11,LOC_048,Houston,Airport,568303.0029691694,355553.6717585366,57835,12700,342853.6717585366
2022,11,LOC_049,Houston,Street,99744.21654517693,62267.65985969254,10284,5663,56604.65985969254
2022,11,LOC_050,Chicago,Street,149349.71096326594,93320.07065250794,15214,6853,86467.07065250794
2022,12,LOC_001,New York,Mall,228706.4215972001,143166.2590595861,23404,8126,135040.2590595861
2022,12,LOC_002,Chicago,Street,136398.74009198556,85291.46053814505,14087,6095,79196.46053814505
2022,12,LOC_003,Los Angeles,Street,106501.63277535613,66514.6809601709,10881,5466,61048.680960170896
2022,12,LOC_004,New York,Standalone,68359.03007392841,42666.85401520078,6906,4871,37795.85401520078
2022,12,LOC_005,New York,Standalone,98445.01708370539,61541.376792575495,10020,4343,57198.376792575495
2022,12,LOC_006,Houston,Mall,158391.5411487706,99136.88540229852,16100,8215,90921.88540229852
2022,12,LOC_007,New York,Mall,194526.63140200955,121689.00212215785,19915,7459,114230.00212215785
2022,12,LOC_008,Los Angeles,Street,77359.47529671242,48460.09826679708,7929,5747,42713.09826679708
2022,12,LOC_009,Miami,Standalone,73190.9600913229,45812.69497043153,7494,5082,40730.69497043153
